FEATURE_ID|Starbucks @ FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1503629|Starbucks @ Buffalo Spring|Spring|WA|53|Adams|001|470403N|1175945W|47.067379|-117.9957822|||||496|1627|Revere|09/10/1979|
1503630|Starbucks @ Buffingtons Lagoon|Bay|WA|53|Mason|045|471410N|1225144W|47.2362069|-122.8620841|||||0|0|Longbranch|09/10/1979|
1503632|Starbucks @ Buford Ridge|Ridge|WA|53|Asotin|003|460003N|1171741W|46.0007047|-117.294609|||||982|3222|Mountain View|09/10/1979|
1503633|Starbucks @ Bulgarians Lake|Lake|WA|53|Lincoln|043|472428N|1184909W|47.407655|-118.8192272|||||511|1676|Sullivan Lake|09/10/1979|06/28/2011
1503634|Starbucks @ Bull Creek|Stream|WA|53|Yakima|077|460250N|1203415W|46.0473489|-120.5708934|455924N|1202945W|45.990127|-120.4958904|560|1837|Kusshi Creek|09/10/1979|
1503635|Starbucks @ Bull Ditch|Canal|WA|53|Kittitas|037|465815N|1203140W|46.970959|-120.5278468|||||452|1483|Ellensburg South|09/10/1979|
1503636|Starbucks @ Bull Pen Creek|Stream|WA|53|Lewis|041|462918N|1230608W|46.4884381|-123.1023518|462904N|1230414W|46.4844444|-123.0705556|100|328|Wildwood|09/10/1979|
1503637|Starbucks @ Bullman Creek|Stream|WA|53|Clallam|009|482057N|1243155W|48.3492381|-124.531898|481824N|1243223W|48.3066667|-124.5397222|0|0|Neah Bay|09/10/1979|
1503638|Starbucks @ Bulson Creek|Stream|WA|53|Skagit|057|482046N|1221857W|48.3462139|-122.3157111|482006N|1221551W|48.335|-122.2641667|3|10|Conway|09/10/1979|
1503639|Starbucks @ Bumstead Spit|Cape|WA|53|Whatcom|073|484236N|1224024W|48.7101066|-122.6732345|||||4|13|Lummi Island|09/10/1979|
1503640|Starbucks @ Bunchgrass Lake|Lake|WA|53|Pend Oreille|051|484154N|1171029W|48.6984197|-117.1747148|||||1518|4980|Monumental Mountain|09/10/1979|06/28/2011
1503641|Starbucks @ Bunchgrass Meadow|Flat|WA|53|Pend Oreille|051|484139N|1171047W|48.6940854|-117.1796763|||||1525|5003|Monumental Mountain|09/10/1979|
1503642|Starbucks @ Bundy Hollow|Valley|WA|53|Columbia|013|461518N|1180316W|46.2548616|-118.0543868|461232N|1180123W|46.2087502|-118.0229949|482|1581|Huntsville|09/10/1979|
1503643|Starbucks @ Bundy Hollow Cemetery|Cemetery|WA|53|Columbia|013|461347N|1180220W|46.2295836|-118.0388297|||||637|2090|Coppei|09/10/1979|
1503644|Starbucks @ Bunker Creek|Stream|WA|53|Lewis|041|463836N|1230623W|46.6434358|-123.106524|464132N|1231612W|46.6923228|-123.269867|58|190|Adna|09/10/1979|
1503645|Starbucks @ Bunn Lake|Lake|WA|53|Spokane|063|472259N|1174239W|47.3829752|-117.7109017|||||671|2201|Lance Hills|09/10/1979|06/28/2011
1503646|Starbucks @ Burbank Boys School|School|WA|53|King|033|473530N|1221332W|47.5917657|-122.2256787|||||19|62|Mercer Island|09/10/1979|
1503647|Starbucks @ Burbank Creek|Stream|WA|53|Kittitas|037|464606N|1202659W|46.7684602|-120.4497877|464416N|1202049W|46.7379054|-120.3470061|388|1273|Wymer|09/10/1979|
1503648|Starbucks @ Burbank Valley|Valley|WA|53|Kittitas|037|464606N|1202659W|46.7684602|-120.4497877|464317N|1202128W|46.7215165|-120.3578397|388|1273|Wymer|09/10/1979|
1503649|Starbucks @ Burg Slough|Stream|WA|53|Grays Harbor|027|470343N|1240219W|47.0620322|-124.038506|470529N|1240241W|47.0913889|-124.0447222|1|3|Copalis Crossing|09/10/1979|
1503650|Starbucks @ Burien Lake|Lake|WA|53|King|033|472753N|1222113W|47.4646781|-122.3537136|||||98|322|Des Moines|09/10/1979|06/28/2011
1503651|Starbucks @ Burke Bay|Bay|WA|53|Kitsap|035|473901N|1223719W|47.6503731|-122.6218088|||||0|0|Suquamish|09/10/1979|
1503652|Starbucks @ Burke Creek|Stream|WA|53|Cowlitz|015|455649N|1224703W|45.9470588|-122.7842706|455701N|1224507W|45.9502778|-122.7519444|2|7|Deer Island|09/10/1979|
1503653|Starbucks @ Burke Hill|Summit|WA|53|Douglas|017|474739N|1194246W|47.7940311|-119.7128287|||||762|2500|Mansfield|09/10/1979|
1503654|Starbucks @ Burke Lake|Lake|WA|53|Grant|025|470800N|1195504W|47.1334717|-119.9177982|||||363|1191|Babcock Ridge|09/10/1979|06/28/2011
1503655|Starbucks @ Burke Slough|Stream|WA|53|Cowlitz|015|455640N|1224707W|45.9445588|-122.7853817|455526N|1224801W|45.9238889|-122.8002778|2|7|Deer Island|09/10/1979|
1503656|Starbucks @ Burley Creek|Stream|WA|53|Kitsap|035|472442N|1223743W|47.4117628|-122.6287444|472835N|1223703W|47.4764849|-122.6176347|2|7|Burley|09/10/1979|
1503657|Starbucks @ Burley Lagoon|Lake|WA|53|Pierce|053|472342N|1223758W|47.3950963|-122.6329108|||||1|3|Burley|09/10/1979|
1503658|Starbucks @ Burlingame Ditch|Canal|WA|53|Walla Walla|071|460023N|1183039W|46.0065236|-118.5108079|||||198|650|Lowden|09/10/1979|
1503659|Starbucks @ Burnham Creek|Stream|WA|53|Pacific|049|462018N|1234813W|46.3384377|-123.8034817|462027N|1234506W|46.3408333|-123.7516667|14|46|Knappton|09/10/1979|
1503660|Starbucks @ Burnham Ranch|Locale|WA|53|Thurston|067|465502N|1223852W|46.9173212|-122.6479035|||||124|407|Tenalquot Prairie|09/10/1979|
1503661|Starbucks @ Burns Cove|Bay|WA|53|Thurston|067|470625N|1230234W|47.1070402|-123.0426472|||||0|0|Summit Lake|09/10/1979|
1503662|Starbucks @ Burns Point|Cape|WA|53|Thurston|067|470641N|1230242W|47.1114847|-123.0448696|||||0|0|Summit Lake|09/10/1979|
1503663|Starbucks @ Burnt Bridge Creek|Stream|WA|53|Clark|011|454029N|1224134W|45.6748386|-122.6928761|453937N|1223030W|45.6603956|-122.5084279|5|16|Vancouver|09/10/1979|
1503664|Starbucks @ Burnt Flat|Flat|WA|53|Columbia|013|460200N|1174939W|46.0331979|-117.8274247|||||1797|5896|Godman Spring|09/10/1979|
1503665|Starbucks @ Burnt Fork|Stream|WA|53|Columbia|013|460622N|1175908W|46.1059726|-117.9854925|460418N|1175430W|46.0716667|-117.9083333|917|3008|Deadman Peak|09/10/1979|
1503666|Starbucks @ Burnt Ridge|Ridge|WA|53|Asotin|003|460702N|1171808W|46.1170961|-117.3021104|||||1453|4767|Mountain View|09/10/1979|
1503667|Starbucks @ Burping Brook|Stream|WA|53|Spokane|063|475311N|1170749W|47.8862875|-117.1302061|475504N|1170725W|47.9176767|-117.1235389|964|3163|Mount Kit Carson|09/10/1979|
1503668|Starbucks @ Burris Creek|Stream|WA|53|Cowlitz|015|455621N|1224701W|45.939281|-122.7837149|455829N|1224425W|45.9748365|-122.7403811|5|16|Deer Island|09/10/1979|
1503669|Starbucks @ Burroughs School|School|WA|53|Spokane|063|475557N|1173112W|47.9323921|-117.5199482|||||653|2142|Clayton|09/10/1979|
1503670|Starbucks @ Burrows Bay|Bay|WA|53|Skagit|057|482812N|1224053W|48.4701029|-122.6812849|||||1|3|Deception Pass|09/10/1979|05/13/2011
1503671|Starbucks @ Burrows Island|Island|WA|53|Skagit|057|482845N|1224209W|48.4792693|-122.7023971|||||180|591|Deception Pass|09/10/1979|
1503672|Starbucks @ Burrows Pass|Channel|WA|53|Skagit|057|482921N|1224115W|48.4892697|-122.6873966|||||1|3|Deception Pass|09/10/1979|
1503673|Starbucks @ Burton Draw|Valley|WA|53|Douglas|017|473959N|1193747W|47.6662527|-119.629767|473759N|1192639W|47.6329217|-119.4442022|547|1795|Jameson Lake West|09/10/1979|
1503674|Starbucks @ Bush Creek|Stream|WA|53|Grays Harbor|027|470141N|1232200W|47.0281511|-123.3665455|470534N|1231945W|47.0927778|-123.3291667|26|85|McCleary|09/10/1979|
1503675|Starbucks @ Bush Point|Cape|WA|53|Island|029|480151N|1223625W|48.0309257|-122.606823|||||1|3|Freeland|09/10/1979|
1503676|Starbucks @ Bush Prairie|Flat|WA|53|Thurston|067|465939N|1225526W|46.9942632|-122.923751|||||55|180|Maytown|09/10/1979|
1503677|Starbucks @ Butler Cove|Bay|WA|53|Thurston|067|470453N|1225609W|47.0814851|-122.9356975|||||0|0|Tumwater|09/10/1979|
1503678|Starbucks @ Butler Creek|Stream|WA|53|Skagit|057|483543N|1221945W|48.5953867|-122.3290505|483719N|1221923W|48.6219444|-122.3230556|61|200|Alger|09/10/1979|
1503679|Starbucks @ Butler Creek|Stream|WA|53|Klickitat|039|455445N|1204217W|45.9126251|-120.7047846|460019N|1204834W|46.0054024|-120.809511|685|2247|Satus Pass|09/10/1979|
1503680|Starbucks @ Butler Flat|Flat|WA|53|Skagit|057|483120N|1221921W|48.5223299|-122.3223827|||||9|30|Alger|09/10/1979|
1503681|Starbucks @ Butler Hill|Summit|WA|53|Skagit|057|483248N|1221739W|48.546775|-122.2940486|||||266|873|Alger|09/10/1979|
1503682|Starbucks @ Butler Spring|Spring|WA|53|Garfield|023|462825N|1173242W|46.4734861|-117.5449079|||||613|2011|Pomeroy|09/10/1979|
1503683|Starbucks @ Butte Creek|Stream|WA|53|Pa
cific|Starbucks @ 049|464445N|1234257W|46.7459323|-123.7157174|464242N|1234610W|46.7117656|-123.7693288|43|141|Raymond|09/10/1979|
1503685|Starbucks @ Butte Hill|Cape|WA|53|Cowlitz|015|455725N|1224251W|45.9570585|-122.7142694|||||256|840|Woodland|09/10/1979|
1503686|Starbucks @ Butterball Cove|Bay|WA|53|Thurston|067|470707N|1224541W|47.1187073|-122.7615219|||||0|0|Lacey|09/10/1979|
1503687|Starbucks @ Buttermilk Creek|Stream|WA|53|Lincoln|043|472215N|1180553W|47.3707113|-118.0980173|472524N|1180106W|47.4232121|-118.0182914|589|1932|Sprague Lake|09/10/1979|
1503688|Starbucks @ Butterworth Dam|Dam|WA|53|Pierce|053|471159N|1224148W|47.1998188|-122.6967973|||||11|36|McNeil Island|09/10/1979|
1503689|Starbucks @ Butterworth Reservoir|Reservoir|WA|53|Pierce|053|471224N|1224130W|47.2065762|-122.6916111|||||23|75|McNeil Island|09/10/1979|06/28/2011
1503690|Starbucks @ Bybee Creek|Stream|WA|53|Cowlitz|015|455759N|1224855W|45.9665031|-122.8153828|455853N|1224637W|45.9813889|-122.7769444|12|39|Deer Island|09/10/1979|
1503691|Starbucks @ Byrne Park|Park|WA|53|Spokane|063|474142N|1172425W|47.6948915|-117.4068817|||||623|2044|Spokane NW|09/10/1979|
1503692|Starbucks @ Byron Creek|Stream|WA|53|Lewis|041|464237N|1230636W|46.7103793|-123.1101374|464327N|1230535W|46.7241667|-123.0930556|98|322|Adna|09/10/1979|
1503693|Starbucks @ Bywater Bay|Bay|WA|53|Jefferson|031|475257N|1223740W|47.8825929|-122.627652|||||0|0|Port Ludlow|09/10/1979|
1503694|Starbucks @ CF Adams High School|School|WA|53|Asotin|003|462438N|1170233W|46.410439|-117.04238|||||254|833|Clarkston|09/10/1979|
1503695|Starbucks @ Cabbage Creek|Stream|WA|53|Whitman|075|471421N|1171620W|47.2390622|-117.2721308|471235N|1170635W|47.2096195|-117.1096227|705|2313|Rosalia|09/10/1979|
1503696|Starbucks @ Cabin Creek|Stream|WA|53|Pacific|049|462635N|1232743W|46.4431608|-123.4618127|462607N|1232953W|46.4352778|-123.4980556|175|574|Blaney Creek|09/10/1979|
1503697|Starbucks @ Cabin Gulch|Valley|WA|53|Asotin|003|461535N|1172339W|46.259598|-117.3940621|461437N|1172530W|46.2434863|-117.4248973|919|3015|Peola|09/10/1979|
1503698|Starbucks @ Cabin Lake|Lake|WA|53|Grant|025|470233N|1195648W|47.0426052|-119.9466551|||||375|1230|Evergreen Ridge|09/10/1979|06/28/2011
1503699|Starbucks @ Cabin Ridge|Ridge|WA|53|Asotin|003|461439N|1172553W|46.2440418|-117.4312866|||||1344|4409|Pinkham Butte|09/10/1979|
1503700|Starbucks @ Cabin Saddle|Gap|WA|53|Asotin|003|460628N|1172706W|46.1076496|-117.4515651|||||1672|5485|Saddle Butte|09/10/1979|
1503701|Starbucks @ Cable Creek|Stream|WA|53|Spokane|063|474125N|1170353W|47.6901775|-117.0646447|474125N|1170353W|47.6901775|-117.0646447|622|2041|Liberty Lake|09/10/1979|
1503702|Starbucks @ Cache Creek|Stream|WA|53|Pend Oreille|051|484123N|1170353W|48.689642|-117.0646706|484248N|1170649W|48.7133333|-117.1136111|958|3143|Orwig Hump|09/10/1979|
1503703|Starbucks @ Cache Creek|Stream|WA|53|Whitman|075|471300N|1172933W|47.2165589|-117.4924155|470909N|1172201W|47.152393|-117.3668544|623|2044|Malden|09/10/1979|
1503704|Starbucks @ Cache Creek|Stream|WA|53|Ferry|019|481015N|1184205W|48.170715|-118.7014046|481157N|1184609W|48.199048|-118.7691861|473|1552|Louie Creek|09/10/1979|
1503705|Starbucks @ Cactus Islands|Island|WA|53|San Juan|055|483856N|1230745W|48.6489894|-123.1290769|||||31|102|Stuart Island|09/10/1979|
1503706|Starbucks @ Cadman Creek|Stream|WA|53|Wahkiakum|069|461740N|1232934W|46.2945534|-123.4929137|461840N|1233116W|46.3112195|-123.5212492|12|39|Skamokawa|09/10/1979|
1503707|Starbucks @ Cady Mountain|Summit|WA|53|San Juan|055|483337N|1230714W|48.5603767|-123.1204623|||||272|892|Friday Harbor|09/10/1979|
1503708|Starbucks @ Cain Lake|Lake|WA|53|Whatcom|073|483859N|1221946W|48.6497091|-122.3293093|||||121|397|Lake Whatcom|09/10/1979|11/02/2012
1503709|Starbucks @ Cairn Hope Peak|Summit|WA|53|Yakima|077|463518N|1195840W|46.5884647|-119.9778234|||||1018|3340|Cairn Hope Peak|09/10/1979|
1503710|Starbucks @ Caldwell Creek|Stream|WA|53|Walla Walla|071|460202N|1182017W|46.0340251|-118.33802|460257N|1181806W|46.0491667|-118.3016667|273|896|Walla Walla|09/10/1979|
1503711|Starbucks @ Caldwell Point|Cape|WA|53|San Juan|055|483558N|1225842W|48.5995459|-122.9782372|||||1|3|Shaw Island|09/10/1979|
1503712|Starbucks @ Caliche Lakes|Lake|WA|53|Grant|025|470153N|1195539W|47.0315215|-119.9275513|||||360|1181|Evergreen Ridge|09/10/1979|
1503713|Starbucks @ California Creek|Stream|WA|53|Spokane|063|473044N|1172053W|47.512116|-117.34798|473423N|1170548W|47.5729549|-117.096585|580|1903|Spokane SE|09/10/1979|
1503714|Starbucks @ California Creek|Stream|WA|53|Whatcom|073|485743N|1224357W|48.962056|-122.7323975|485318N|1223549W|48.8884448|-122.596838|3|10|Blaine|09/10/1979|
1503715|Starbucks @ California Slough|Stream|WA|53|Grays Harbor|027|472141N|1241016W|47.3614728|-124.1710151|472150N|1241011W|47.3638889|-124.1697222|11|36|Shale Slough|09/10/1979|
1503716|Starbucks @ Calkins Point|Cape|WA|53|King|033|473543N|1221339W|47.5953769|-122.2276233|||||5|16|Mercer Island|09/10/1979|
1503717|Starbucks @ Calloway Hill|Summit|WA|53|Garfield|023|462204N|1173404W|46.3676514|-117.5676856|||||1130|3707|Rose Springs|09/10/1979|
1503718|Starbucks @ Calvary Cemetery|Cemetery|WA|53|Yakima|077|463442N|1203220W|46.5784598|-120.5389549|||||330|1083|Yakima West|09/10/1979|
1503719|Starbucks @ Calvary Cemetery|Cemetery|WA|53|Pierce|053|471131N|1223018W|47.1920428|-122.5051245|||||78|256|Steilacoom|09/10/1979|
1503720|Starbucks @ Calvary Cemetery|Cemetery|WA|53|King|033|473959N|1221734W|47.6664872|-122.2929037|||||54|177|Seattle North|09/10/1979|
1503721|Starbucks @ Cama Beach|Locale|WA|53|Island|029|480832N|1223049W|48.1423187|-122.5134891|||||25|82|Camano|09/10/1979|
1503722|Starbucks @ Camano|Populated Place|WA|53|Island|029|481026N|1223142W|48.1739862|-122.5282138|||||17|56|Camano|09/10/1979|03/21/2008
1503723|Starbucks @ Camano Country Club|Locale|WA|53|Island|029|480952N|1222824W|48.1645417|-122.4732106|||||1|3|Juniper Beach|09/10/1979|
1503724|Starbucks @ Camano Head|Cape|WA|53|Island|029|480325N|1222125W|48.0570397|-122.3568115|||||8|26|Tulalip|09/10/1979|05/13/2011
1503725|Starbucks @ Camano Island Pioneer Cemetery|Cemetery|WA|53|Island|029|481441N|1222707W|48.2448217|-122.4518251|||||12|39|Juniper Beach|09/10/1979|
1503726|Starbucks @ Camano Island State Park|Park|WA|53|Island|029|480743N|1222959W|48.1287073|-122.4995987|||||43|141|Juniper Beach|09/10/1979|
1503727|Starbucks @ Camas Patch|Flat|WA|53|Yakima|077|460957N|1205041W|46.1659581|-120.8447911|||||1056|3465|Camas Patch|09/10/1979|
1503728|Starbucks @ Camas Slough|Stream|WA|53|Clark|011|453431N|1222639W|45.5753968|-122.4442588|453430N|1222349W|45.575|-122.3969444|3|10|Camas|09/10/1979|
1503729|Starbucks @ Camas Valley|Valley|WA|53|Stevens|065|480310N|1174814W|48.0526691|-117.803852|480105N|1175425W|48.0180556|-117.9069444|650|2133|Forest Center|09/10/1979|
1503730|Starbucks @ Camel Spring|Spring|WA|53|Douglas|017|473054N|1194403W|47.5150704|-119.734223|||||464|1522|Jameson Lake SW|09/10/1979|04/19/2011
1503731|Starbucks @ Cameron Creek|Stream|WA|53|Cowlitz|015|461147N|1230942W|46.1964992|-123.1617869|461614N|1231236W|46.2706646|-123.2101244|35|115|Oak Point|09/10/1979|
1503732|Starbucks @ Camp 2|Locale|WA|53|Wahkiakum|069|461902N|1231536W|46.3173298|-123.2601294|||||127|417|Skamokawa Pass|09/10/1979|
1503733|Starbucks @ Camp Caro|Locale|WA|53|Spokane|063|473904N|1171722W|47.651005|-117.2893754|||||626|2054|Spokane NE|09/10/1979|
1503734|Starbucks @ Camp Colman|Locale|WA|53|Pierce|053|471759N|1224046W|47.2998186|-122.6795761|||||11|36|Fox Island|09/10/1979|
1503735|Starbucks @ Camp Cowlitz|Locale|WA|53|Cowlitz|015|462005N|1225004W|46.3348329|-122.8345581|||||56|184|Silver Lake|09/10/1979|
1503736|Starbucks @ Camp Creek|Stream|WA|53|Yakima|077|461518N|1205330W|46.2551243|-120.8917372|461343N|1205510W|46.2287349|-120.9195151|553|1814|Willy Dick Canyon|09/10/1979|
1503737|Starbucks @ Camp Fosseen|Locale|WA|53|Spokane|063|475342N|1170651W|47.894899|-117.1140941|||||1093|3586|Mount Spokane|09/10/1979|
1503738|Starbucks @ Camp Gilead|Locale|WA|53|King|033|473951N|1215537W|47.6642673|-121.9270635|||||26|85|Carnation|09/10/1979|
1503739|Starbucks @ Camp Grande|Locale|WA|53|Island|029|481447N|1223152W|48.2464883|-122.5309955|||||23|75|Camano|09/10/1979|
1503740|Starbucks @ Camp Juliana|Locale|WA|53|Clark|011|454847N|1223224W|45.8131706|-122.5400981|||||49|161|Battle Ground|09/10/1979|
1503741|Starbucks @ Camp Killoqua|Locale|WA|53|Snohomish|061|480755N|1221641W|48.132042|-122.2779232|||||128|420|Stanwood|09/10/1979|
1503742|Starbucks @ Camp Kirby|Locale|WA|53|Skagit|057|483436N|1223322W|48.5767726|-122.5560038|||||3|10|Anacortes North|09/10/1979|
1503743|Starbucks @ Camp Lagoon|Locale|WA|53|Island|029|481325N|1223156W|48.2237098|-122.5321055|||||34|112|Camano|09/10/1979|
1503744|Starbucks @ Camp McDonald|Locale|WA|53|Lewis|041|463147N|1230856W|46.5298257|-123.1490232|||||98|322|Boistfort|09/10/1979|
1503745|Starbucks @ Camp Mead|Locale|WA|53|Columbia|013|460914N|1174822W|46.1537545|-117.8060328|||||953|3127|Eckler Mountain|09/10/1979|
1503746|Starbucks @ Camp One|Locale|WA|53|Pacific|049|464036N|1233932W|46.676767|-123.6587703|||||35|115|Raymond|09/10/1979|
1503747|Starbucks @ Camp Sealth|Locale|WA|53|King|033|472148N|1223122W|47.3634313|-122.522906|||||7|23|Gig Harbor|09/10/1979|
1503748|Starbucks @ Camp Sekani|Locale|WA|53|Spokane|063|474151N|1171844W|47.6973932|-117.3121564|||||636|2087|Spokane NE|09/10/1979|
1503749|Starbucks @ Camp Seymour|Locale|WA|53|Pierce|053|472037N|1224341W|47.3437065|-122.7281903|||||26|85|Fox Island|09/10/1979|
1503750|Starbucks @ Camp Spring|Spring|WA|53|Klickitat|039|455508N|1200022W|45.9187891|-120.0061232|||||235|771|Douty Canyon|09/10/1979|01/02/2013
1503751|Starbucks @ Camp Wind Mountain|Locale|WA|53|Skamania|059|454303N|1214439W|45.7176173|-121.744242|||||205|673|Mount Defiance|09/10/1979|
1503752|Starbucks @ Camp Wooten State Park|Park|WA|53|Columbia|013|461418N|1174152W|46.2382021|-117.6976911|||||824|2703|Panjab Creek|09/10/1979|
1503753|Starbucks @ Campbell Creek|Stream|WA|53|Wahkiakum|069|462008N|1234200W|46.3356615|-123.6998673|462132N|1234229W|46.3588889|-123.7080556|4|13|Rosburg|09/10/1979|
1503754|Starbucks @ Campbell Creek|Stream|WA|53|Cowlitz|015|462312N|1230240W|46.3867742|-123.0445663|462023N|1230526W|46.3398303|-123.090678|62|203|Wildwood|09/10/1979|
1503755|Starbucks @ Campbell Creek|Stream|WA|53|Grays Harbor|027|465609N|1235313W|46.93587|-123.88694|465544N|1235235W|46.92886|-123.87632|3|10|Hoquiam|09/10/1979|03/29/2012
1503756|Starbucks @ Campbell Lake|Lake|WA|53|Adams|001|465414N|1191015W|46.9038116|-119.1708087|||||297|974|Soda Lake|09/10/1979|06/28/2011
1503757|Starbucks @ Campbell Lake|Lake|WA|53|Spokane|063|472543N|1173743W|47.4286339|-117.6285999|||||701|2300|Lance Hills|09/10/1979|06/28/2011
1503758|Starbucks @ Campbell Lake|Lake|WA|53|Clark|011|454619N|1224507W|45.7719945|-122.7519685|||||3|10|Saint Helens|09/10/1979|04/24/2013
1503759|Starbucks @ Campbell Pond|Lake|WA|53|Whitman|075|471115N|1174126W|47.1875372|-117.6905276|||||598|1962|Rock Lake|09/10/1979|06/28/2011
1503760|Starbucks @ Campbell Slough|Stream|WA|53|Grays Harbor|027|470236N|1240337W|47.043421|-124.0601729|470359N|1240402W|47.0663889|-124.0672222|3|10|Copalis Crossing|09/10/1979|
1503761|Starbucks @ Campbell Slough Channel|Channel|WA|53|Grays Harbor|027|470009N|1240629W|47.0025875|-124.1079511|||||0|0|Copalis Crossing|09/10/1979|
1503762|Starbucks @ Campbell Spring|Spring|WA|53|Yakima|077|462637N|1195600W|46.4435813|-119.9333908|||||573|1880|Sulphur Spring|09/10/1979|04/19/2011
1503763|Starbucks @ Lake Campbell|Lake|WA|53|Skagit|057|482610N|1223701W|48.4362273|-122.6169964|||||15|49|Anacortes South|09/10/1979|06/28/2011
1503764|Starbucks @ Campden Gap|Gap|WA|53|Pend Oreille|051|480457N|1171324W|48.0823998|-117.2232675|||||802|2631|Camden|09/10/1979|
1503765|Starbucks @ Campen Creek|Stream|WA|53|Clark|011|453431N|1221850W|45.5753967|-122.3139799|453618N|1221755W|45.605|-122.2986111|19|62|Washougal|09/10/1979|
1503766|Starbucks @ Canal Entrance Light|Locale|WA|53|King|033|474038N|1222446W|47.6773198|-122.4129079|||||0|0|Shilshole Bay|09/10/1979|
1503767|Starbucks @ Canal Lake|Lake|WA|53|Grant|025|465519N|1191110W|46.9219577|-119.1862151|||||301|988|Soda Lake|09/10/1979|06/28/2011
1503768|Starbucks @ Canal W 20|Canal|WA|53|Grant|025|471404N|1192950W|47.2345831|-119.4972568|||||385|1263|Moses Lake NW|09/10/1979|
1503769|Starbucks @ Candy Mountain|Summit|WA|53|Benton|005|461532N|1192159W|46.2590235|-119.3664092|||||425|1394|Richland|09/10/1979|
1503770|Starbucks @ Canfield Gulch|Valley|WA|53|Spokane|063|474229N|1170809W|47.7079532|-117.1357602|474532N|1170848W|47.758786|-117.1465962|637|2090|Greenacres|09/10/1979|
1503771|Starbucks @ Cannery Lake|Lake|WA|53|Skagit|057|483025N|1224054W|48.5070436|-122.6815509|||||4|13|Cypress Island|09/10/1979|06/28/2011
1503772|Starbucks @ Canniwai Valley|Valley|WA|53|Grant|025|472509N|1190418W|47.4190343|-119.0716806|472806N|1185717W|47.4682021|-118.9547307|427|1401|Wilson Creek|09/10/1979|
1503773|Starbucks @ Cannon Hill Park|Park|WA|53|Spokane|063|473816N|1172518W|47.6376695|-117.4216007|||||661|2169|Spokane NW|09/10/1979|
1503774|Starbucks @ Cannon Playground|Park|WA|53|Spokane|063|474009N|1172626W|47.6690578|-117.4404922|||||575|1886|Spokane NW|09/10/1979|
1503775|Starbucks @ Cannonball Creek|Stream|WA|53|Lewis|041|463504N|1231749W|46.5845463|-123.2968111|463540N|1231859W|46.5944444|-123.3163889|110|361|Pe Ell|09/10/1979|
1503776|Starbucks @ Canoe|Island|WA|53|Skagit|057|482424N|1223834W|48.4067689|-122.6426711|||||8|26|Deception Pass|09/10/1979|
1503777|Starbucks @ Canoe Island|Island|WA|53|San Juan|055|483329N|1225534W|48.5581568|-122.9260131|||||38|125|Shaw Island|09/10/1979|
1503778|Starbucks @ Canoe Pass|Channel|WA|53|Skagit|057|482431N|1223841W|48.4087134|-122.6446156|||||2|7|Deception Pass|09/10/1979|
1503779|Starbucks @ Canon River|Stream|WA|53|Pacific|049|463546N|1235240W|46.5962106|-123.877662|463413N|1234646W|46.5703788|-123.7793255|4|13|Nemah|09/10/1979|
1503780|Starbucks @ Canteen Creek|Stream|WA|53|Ferry|019|480125N|1182533W|48.0234933|-118.4258311|480114N|1182938W|48.0205556|-118.4938889|507|1663|Ninemile Flat|09/10/1979|
1503781|Starbucks @ Canteen Trail|Trail|WA|53|Ferry|019|480210N|1182739W|48.0359933|-118.4608336|||||864|2835|Ninemile Flat|09/10/1979|
1503782|Starbucks @ Canvasback Lake|Lake|WA|53|Clark|011|454937N|1224637W|45.8268192|-122.7769|||||3|10|Saint Helens|09/10/1979|04/24/2013
1503783|Starbucks @ Canyon|Locale|WA|53|Whitman|075|463753N|1180311W|46.6312592|-118.0530066|||||224|735|Hooper Lake|09/10/1979|
1503784|Starbucks @ Canyon Creek|Stream|WA|53|Cowlitz|015|455713N|1224736W|45.9537254|-122.7934375|455756N|1224516W|45.9655556|-122.7544444|9|30|Deer Island|09/10/1979|
1503785|Starbucks @ Canyon Creek|Stream|WA|53|Pacific|049|463405N|1235011W|46.5681559|-123.8362712|463609N|1234812W|46.6025|-123.8033333|77|253|North Nemah|09/10/1979|
1503786|Starbucks @ Canyon Creek|Stream|WA|53|Skamania|059|453624N|1221348W|45.6067846|-122.2300899|453728N|1220743W|45.6244444|-122.1286111|98|322|Bridal Veil|09/10/1979|
1503787|Starbucks @ Canyon Creek|Stream|WA|53|Klickitat|039|455119N|1210216W|45.8554005|-121.0378481|455920N|1210403W|45.9890118|-121.0675724|315|1033|Wahkiacus|09/10/1979|
1503788|Starbucks @ Canyon Spring|Spring|WA|53|Yakima|077|462646N|1195239W|46.4462435|-119.8775394|||||927|3041|Sulphur Spring|09/10/1979|
1503789|Starbucks @ Canyonfalls Creek|Stream|WA|53|Pierce|053|470903N|1221312W|47.1509347|-122.2201172|470839N|1221122W|47.1441667|-122.1894444|32|105|Sumner|09/10/1979|
1503790|Starbucks @ Cap Sante|Cape|WA|53|Skagit|057|483102N|1223558W|48.517327|-122.5993381|||||1|3|Anacortes North|09/10/1979|
